CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/23/2016,7665649,664429,8700
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/23/2016,7670485,668506,601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/23/2016,7674873,670339,601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/23/2016,7681375,681076,9201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/23/2016,7683264,694916,9502
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/23/2016,7692104,672067,9102
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/24/2016,7626564,713737,4101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/24/2016,7638652,685409,4700
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/24/2016,7642876,682653,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/24/2016,7644276,684383,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/24/2016,7645219,685967,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/24/2016,7676596,695734,7900
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/24/2016,7681207,675298,9000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/24/2016,7681751,695022,9502
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/24/2016,7687159,681757,9701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/25/2016,7642580,716780,7201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/25/2016,7644226,686113,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/25/2016,7645266,684907,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/25/2016,7648378,681371,1101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/25/2016,7675503,692433,
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/25/2016,7680280,693809,7900
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/25/2016,7680619,682819,9201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/25/2016,7690024,681395,
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7641590,684314,5000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7652619,683058,2000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7666956,685033,1701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7668712,663739,8600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7669419,684809,1702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7671462,684814,1702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7680455,694602,9502
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7680983,672417,9000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7681780,695423,9502
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7683253,678859,9201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7685034,673753,9102
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/26/2016,7691290,676736,9702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/27/2016,7636789,680290,
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/27/2016,7643288,687090,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/27/2016,7644386,686468,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/27/2016,7647048,691943,2203
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/27/2016,7648604,699816,3702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/27/2016,7663074,684963,1801
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/27/2016,7668296,663356,8600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/27/2016,7690149,684686,
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7641671,716773,7201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7641911,681877,5600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7646576,679163,1101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7647532,688107,2303
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7650713,687970,2402
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7656334,680205,1301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7659698,683138,1802
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7666151,663887,8700
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7666780,688085,1701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7669872,693709,2903
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7670263,670191,601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7689448,681892,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/28/2016,7689991,683226,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7623711,712769,4101
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7623823,663701,30502
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7637437,663116,6502
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7640944,682428,5200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7642378,686390,5000
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7643242,716621,7201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7644276,684773,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7645574,684396,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7645929,684281,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7651440,690485,2401
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7657123,673019,902
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7658176,700868,3603
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7667002,698147,7600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7669299,693382,2902
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7669338,684876,1701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7669395,677795,1602
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7671221,668696,601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7673556,680946,8201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7674377,682676,8201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7674567,683615,8100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7675200,681476,8202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7680324,686962,9302
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7690432,681693,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/29/2016,7690432,681693,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7631493,654919,6403
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7639777,685613,4800
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7642016,699433,3803
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7643253,683655,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7644373,685770,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7644950,683925,10600
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7646204,704352,3701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7651664,698501,3200
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7656400,701887,3602
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7657997,674699,801
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7664124,661413,21601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7669149,674300,701
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7683040,679969,9201
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7685286,694162,9501
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7687239,673127,9102
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7689860,681763,9301
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/30/2016,7693670,679355,9702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7638986,685254,4700
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7643468,679607,5700
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7643873,677941,
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7644102,684308,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7644877,685607,5100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7648770,688309,2303
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7665349,698222,7400
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7668826,668694,502
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7669676,669173,601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7673968,666902,601
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7679877,683208,8100
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7680623,666636,8901
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7684195,681078,9202
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7690429,681271,9702
STREET CRIMES,DISORDER,DISTP ,DISTURBANCE - PRIORITY                            ,10/31/2016,7692092,672009,9102
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/1/2016,7680011,687212,8002
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/2/2016,7646580,690532,2303
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/3/2016,7659109,661662,302
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/5/2016,7680749,666336,8901
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/9/2016,7683160,672739,9000
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/12/2016,7641303,681640,5500
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/13/2016,7671016,667559,602
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/18/2016,7662246,663802,8800
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/19/2016,7631036,657473,6403
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/19/2016,7651150,672186,1000
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/25/2016,7665248,688755,2902
STREET CRIMES,DISORDER,DISTW ,DISTURBANCE - WITH WEAPON *H                      ,10/26/2016,7666796,692906,2901
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/1/2016,7629017,710224,4102
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/1/2016,7645672,683709,10600
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/2/2016,7650395,688603,2402
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/2/2016,7669609,685377,1702
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/2/2016,7673932,666773,602
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/3/2016,7629368,708140,4102
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/3/2016,7645649,685658,5100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/4/2016,7632940,707717,4001
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/4/2016,7641338,687171,5000
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/5/2016,7675158,687389,8001
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/5/2016,7677557,691248,8001
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/6/2016,7684998,684646,9302
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/6/2016,7686964,683529,9301
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/7/2016,7648530,697349,3401
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/7/2016,7669685,692256,2903
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/7/2016,7674197,681725,8201
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/8/2016,7647731,688336,2303
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/8/2016,7654649,688446,2502
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/8/2016,7670740,667505,602
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/10/2016,7665520,671782,702
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/10/2016,7676186,676519,8302
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/10/2016,7679587,671194,8400
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/10/2016,7680037,687578,9400
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/11/2016,7640297,685872,4800
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/11/2016,7661465,668014,402
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/11/2016,7669633,701575,7300
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/12/2016,7650000,686544,2402
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/12/2016,7664780,685105,1701
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/12/2016,7668194,666469,502
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/13/2016,7630800,704109,4002
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/14/2016,7635023,664176,6602
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/14/2016,7668826,668694,502
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/16/2016,7667635,669104,502
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/17/2016,7654011,677485,1202
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/17/2016,7657527,688247,2600
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/17/2016,7679151,684146,8100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/19/2016,7690387,680537,9701
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/20/2016,7640597,682290,5500
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/20/2016,7644436,685008,5100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/20/2016,7674616,683330,8201
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/21/2016,7628729,707805,4102
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/21/2016,7637305,689371,4500
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/21/2016,7644696,684488,5100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/21/2016,7671994,672078,8301
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/22/2016,7630993,707866,4001
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/22/2016,7647835,695047,3402
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/22/2016,7666082,670565,502
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/24/2016,7644877,685348,5100
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/24/2016,7669748,669228,601
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/24/2016,7686667,681689,9202
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/26/2016,7667463,684343,1701
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/27/2016,7654494,679943,1202
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/28/2016,7642258,686730,5000
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/29/2016,7666996,663852,8600
STREET CRIMES,DISORDER,VICE  ,"VICE-DRUGS, LIQUOR, PROSTITUTION, GAMBLING        ",10/31/2016,7664007,697298,7500
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/1/2016,7640169,684733,4800
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/1/2016,7641636,683180,5200
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/2/2016,7641303,681640,5500
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/2/2016,7644056,683590,10600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/2/2016,7645024,683753,10600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/5/2016,7643819,682282,10600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/5/2016,7644395,715798,7201
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/5/2016,7649950,675015,1000
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/6/2016,7648396,682086,1101
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/6/2016,7657674,680680,1301
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/6/2016,7667932,683582,1701
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/6/2016,7670376,689148,2903
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/7/2016,7645574,684396,5100
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/7/2016,7647741,692083,2203
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/8/2016,7657217,679950,1301
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/8/2016,7686763,680762,9701
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/9/2016,7668841,685531,1701
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/10/2016,7640169,684733,4800
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/10/2016,7643555,704158,3801
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/10/2016,7645421,677311,5700
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/10/2016,7668904,671955,702
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/10/2016,7679862,685932,8100
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/10/2016,7683188,673980,9000
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/11/2016,7635645,664780,6602
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/11/2016,7643222,682669,10600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/11/2016,7687877,673921,9101
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/14/2016,7648307,681817,1101
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/14/2016,7661471,698315,7500
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/15/2016,7645609,684297,5100
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/16/2016,7642414,708916,7202
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/16/2016,7643651,684038,10600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/16/2016,7644616,685088,5100
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/18/2016,7645447,667578,5900
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/18/2016,7648129,687138,2303
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/19/2016,7650089,688397,2402
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/19/2016,7651664,698501,3200
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/19/2016,7656192,688908,2502
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/19/2016,7663666,669202,402
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/20/2016,7642032,682169,10600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/20/2016,7664747,671493,502
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/21/2016,7683208,674190,9000
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/22/2016,7624582,709530,4200
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/22/2016,7642378,686912,5000
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/22/2016,7642823,682409,10600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/22/2016,7642989,681975,10600
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/22/2016,7651281,687904,2402
STREET CRIMES,PERSON CRIME,ASSLTP,ASSAULT - PRIORITY                                ,10/22/2016,7673767,684701,8100
