CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/5/2016,7654374,674998,901
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/5/2016,7654895,683083,2000
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/5/2016,7659920,690710,2701
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/5/2016,7666213,666268,8700
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/5/2016,7672549,682089,1602
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/5/2016,7677631,691172,8002
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/5/2016,7681592,672406,9000
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/6/2016,7639800,668835,6001
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/6/2016,7650654,682000,1101
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/6/2016,7674141,667496,601
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/6/2016,7677073,696612,7900
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/6/2016,7687939,681754,9301
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/7/2016,7652200,681691,1201
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/7/2016,7657936,672105,802
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/7/2016,7665903,672559,
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/7/2016,7670881,675456,8301
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/7/2016,7680230,673019,9000
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/7/2016,7687025,681622,9701
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7624191,663959,30502
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7642267,706265,3801
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7644938,715721,7201
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7647953,664041,100
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7648381,684152,2100
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7662417,671874,802
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7669067,682869,1701
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7677342,671768,8400
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7680281,672921,9000
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7681725,677065,9201
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7684915,677274,9202
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/8/2016,7685510,675756,9101
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/9/2016,7639734,701347,3902
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/9/2016,7640173,686572,4800
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/9/2016,7640922,681875,5500
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/9/2016,7641350,665645,6002
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/9/2016,7655129,676058,901
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/9/2016,7657482,674214,902
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/9/2016,7661433,673164,802
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/9/2016,7665039,671015,501
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/21/2016,7644756,684195,10600
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/21/2016,7645135,683514,10600
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/21/2016,7649895,698940,3601
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/21/2016,7651247,684322,2100
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/21/2016,7658363,682809,1900
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/21/2016,7661103,664096,8700
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/21/2016,7669718,676684,8301
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/21/2016,7680037,673857,9000
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/21/2016,7682086,676392,9201
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/21/2016,7684398,678882,9202
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/22/2016,7638658,686549,4700
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/22/2016,7640516,698267,3501
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/22/2016,7642677,696486,3501
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/22/2016,7647919,693041,2203
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/22/2016,7650289,686955,2402
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/22/2016,7653850,682250,1201
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/22/2016,7654764,708838,7300
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/22/2016,7657497,671143,301
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/22/2016,7677020,690977,8001
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7623841,663715,30502
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7632083,661410,
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7633979,676932,6900
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7644717,664484,6200
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7645261,683235,10600
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7650692,685085,2100
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7655648,712217,7300
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7657000,682975,1900
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7659487,688290,2702
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7659892,669881,401
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7661478,679820,1500
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7666947,668370,502
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/23/2016,7673376,671705,8302
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/24/2016,7657986,674434,802
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/24/2016,7660743,678469,1400
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/24/2016,7662290,667351,402
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/24/2016,7662691,711601,7300
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/24/2016,7668826,668694,502
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/24/2016,7669318,663128,602
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/24/2016,7670589,667650,602
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/24/2016,7673789,666176,8902
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/24/2016,7682392,697638,7300
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/24/2016,7686017,683837,9302
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/25/2016,7643076,684389,5100
OTHER, SUSPICIOUS,SUSPP ,SUSPICIOUS - PRIORITY                             ,8/30/2016,7652868,699184,3602
OTHER, SUSPICIOUS,SUSPP ,SUSPICIOUS - PRIORITY                             ,8/31/2016,7683432,682876,9201
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/1/2016,7672051,665296,602
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/1/2016,7679470,671317,8400
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/3/2016,7645672,683709,10600
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/4/2016,7670863,665559,602
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/5/2016,7647544,682358,1101
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/7/2016,7642769,687510,5100
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/8/2016,7657698,697438,3000
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/9/2016,7647080,684175,2100
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/9/2016,7668952,668976,502
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/10/2016,7677293,697995,7300
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/11/2016,7643560,682389,10600
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/12/2016,7672257,674221,8301
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/14/2016,7642248,683975,5200
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/14/2016,7668849,683367,1701
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/17/2016,7682009,681888,9201
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/18/2016,7643496,684624,5100
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/18/2016,7649752,678126,1102
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/19/2016,7645929,684281,5100
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/21/2016,7669440,688249,
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/21/2016,7669440,688249,2902
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/23/2016,7657658,687956,2600
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/25/2016,7651985,679959,1202
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/27/2016,7645136,685087,5100
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/27/2016,7652136,681253,1201
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/27/2016,7657000,682975,1900
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/28/2016,7647048,691943,2203
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/28/2016,7670181,672701,8301
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/28/2016,7675092,696653,7700
OTHER, SUSPICIOUS,SUSPW ,SUSPICIOUS - WITH WEAPON *H                       ,8/31/2016,7665843,681042,1601
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/7/2016,7633599,705926,4001
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/7/2016,7683068,678592,9201
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/9/2016,7639897,686408,4800
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/12/2016,7644301,697418,3501
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/13/2016,7659300,667905,401
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/14/2016,7639139,704052,3902
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/15/2016,7643962,716624,7201
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/19/2016,7648624,683624,2100
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/23/2016,7645391,672606,5900
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/24/2016,7659712,677868,1400
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/24/2016,7671550,666946,602
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/24/2016,7673838,696607,7700
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/25/2016,7648788,676455,1000
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/9/2016,7670205,676971,1602
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/9/2016,7675003,690081,8001
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/9/2016,7692683,671191,9102
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7635680,685402,4601
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7643156,682836,10600
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7644087,678339,5700
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7648772,679718,1102
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7661708,672353,802
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7662671,694701,7500
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7666227,692739,2901
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7671413,664713,602
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7674301,685103,8100
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7675703,672241,8302
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7679580,674001,8400
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7681208,683104,9201
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7683807,696497,7300
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7685040,674049,9102
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/10/2016,7690390,676503,9702
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7624766,715692,4101
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7634033,705339,4002
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7640922,683856,5200
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7648478,684041,2100
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7650568,665822,100
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7651418,689379,2402
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7651462,672416,1000
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7661501,671531,402
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7666499,666245,8600
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7668535,685050,1701
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7670599,696174,7700
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7672107,685827,8100
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/11/2016,7675784,693294,7900
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7634980,704905,4002
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7635312,676543,5800
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7635463,661550,6502
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7642896,687173,5100
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7645946,684332,5100
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7648592,682585,1101
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7653118,675583,1000
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7656391,698780,3602
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7658232,674801,801
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7664697,690552,2902
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7669151,664006,602
OTHER, SUSPICIOUS,SUSP  ,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE             ",8/12/2016,7669234,689490,2902
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/26/2016,7638722,686739,4700
OTHER,DISORDER,ANIML ,ANIMAL PROBLEM                                    ,8/28/2016,7642638,687170,5000
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/3/2016,7641257,685935,5000
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/3/2016,7666758,695526,7600
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/4/2016,7648102,683901,2100
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/4/2016,7680454,688333,9400
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/5/2016,7648969,686214,2303
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/11/2016,7643054,682205,10600
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/12/2016,7639264,668088,6002
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/12/2016,7649339,681521,1101
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/15/2016,7644260,709774,7202
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/16/2016,7680213,668505,9000
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/20/2016,7635191,661009,6502
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/21/2016,7673556,680946,8201
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/24/2016,7629753,671832,6801
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/25/2016,7649144,683608,2100
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/26/2016,7643839,685089,5100
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/26/2016,7670589,667650,602
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/27/2016,7672611,695360,
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/28/2016,7644491,679467,5700
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/29/2016,7657693,679937,1301
OTHER,DISORDER,ANIMLP,ANIMAL PROBLEM - PRIORITY                         ,8/30/2016,7661698,685102,1801
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/1/2016,7645912,674847,5900
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/1/2016,7650254,694037,3302
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/2/2016,7678808,676281,8400
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/7/2016,7686985,682274,9301
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/7/2016,7690730,676240,9804
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/8/2016,7679081,668068,8500
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/9/2016,7689871,681831,9301
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/13/2016,7650509,702810,3601
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/14/2016,7644310,690857,2203
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/16/2016,7681837,676257,9000
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/17/2016,7616809,690401,7000
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/17/2016,7671809,671644,8301
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/20/2016,7639779,684487,4800
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/22/2016,7679640,679054,8202
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/23/2016,7642727,682169,10600
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,8/24/2016,7666227,692739,2901
